CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,Price_per_sqft,YearBuilt,Property_Age
-0.39261679255291737,0.053745857344766966,-0.48099400993810426,-0.2711630722733202,-0.2669925519477855,7.647720247907146e-17,0.9149366837632986,1.2223849593359224,-0.5167444601484006,-0.5749421420000597,-1.5012326964121865,0.3956122094907534,0.9718435613484108,-0.8107873247844265,-1.0601686496133332e+16,1969.725518994871,55.27448100512902
-0.40517165263116145,0.053745857344766966,-0.48099400993810426,-0.2711630722733202,-0.2669925519477855,-0.3981789914935235,0.5088326212846545,1.1651488045753857,-0.5167444601484006,-0.5749421420000597,-1.5012326964121865,0.44385343733360166,0.0501233623782435,-0.39917685515866674,1.0025060680911375,1969.8473502136146,55.15264978638538
-0.40794045392750844,0.053745857344766966,-0.48099400993810426,-0.2711630722733202,-0.2669925519477855,-0.5696914722582949,-1.05502425089188,0.795117064048515,-0.5167444601484006,-0.5749421420000597,-1.5012326964121865,0.3733639719924534,0.36335418208398296,-0.10366164619658223,0.18196102845924755,1970.3165072752677,54.68349272473233
-0.3452970550749928,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.48393523187591003,-0.24281612593459095,0.4405390853069895,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.44385343733360166,-0.5930268043126393,-0.24086513607183574,0.4977218441776895,1970.0728448377804,54.927155162219606
-0.344338668809478,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.27383244293906434,0.5658296826851658,0.32339575523042435,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.257937472496323,-0.3362802307833448,-0.4730556573991876,1.7275369285021358,1969.8302510951944,55.1697489048056
-0.3455740520810014,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.6483013592754826,-0.4316188918237851,0.3409004792280216,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.42975554426537244,-0.5660684140920632,-0.2936357091007795,0.45293088607578397,1970.1294856675472,54.870514332452785
-0.2957216035818932,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.503945021298467,-1.4005689356324806,0.3409004792280216,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.3331629487900802,-0.8086939260772465,0.04409595828445983,-0.08750152580303698,1970.4201706806898,54.57982931931019
-0.3272466678986383,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.4253351342812792,0.46608482523427064,0.22609429213751192,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.33206155089412465,0.22984596384874956,-0.5469344596397085,1.2858906202609028,1969.8601745524297,55.139825447570274
-0.3250832862187994,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-1.1885656736845114,-1.1405198429926469,0.0060212770832477145,-0.631952321900509,-0.5987886901270888,1.1372974972819594,-0.7446650321919152,-0.1527064307098993,-0.26197336528341325,0.22041135049046565,1970.3421559528979,54.65784404710212
-0.3340722481310852,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.8012333212907363,0.03148223205537051,0.0060212770832477145,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.37832026252425294,-0.2053394782834047,-0.4730556573991876,0.5904093661970083,1969.9905553303834,55.00944466961664
-0.2725964442532639,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-1.0256288169579788,1.0503047045895133,0.00668903222212052,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.2199392450858604,1.0450163348042598,-0.9585449292654686,0.9345924309230299,1969.684908588623,55.3150914113769
-0.31931777469711087,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.4610669011072737,0.7332585505491684,0.1089509620609462,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.3957223492803489,0.12201240296644608,-0.3252980529181454,0.705533301429634,1969.7800224348352,55.219977565164754
-0.2748544957959159,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.20808599197923516,0.8223164589874673,0.09206629640658805,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.44385343733360166,0.7497577752455709,-0.7896790955728492,3.794965187525218,1969.7533050623038,55.24669493769625
-0.30337700606862733,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.6783160434093176,1.1179887150026206,0.14849160564135055,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.4178604469890538,0.8986707878925616,-0.8635578978133701,1.2730907756110255,1969.6646033854993,55.33539661450072
-0.33121345202687885,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.5196669987019032,0.9078120510882346,0.29368065155057904,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.41554751140754664,0.4390944212751248,-0.7474626371496943,1.4383492486858138,1969.7276563846735,55.27234361532646
-0.3206618529963085,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.9841799674398259,0.6085774787355492,0.31991388914915825,-0.631952321900509,-0.5987886901270888,1.1372974972819594,-0.5857333158055449,0.4660528114957008,-0.9268825854481025,0.9417816010411463,1969.8174267563793,55.18257324362071
-0.340370715917499,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.6783160434093176,0.7724440302620199,0.42837640242037556,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.2233535785633222,0.24781822399580042,-0.641921491091807,0.9463457297359705,1969.7682667909214,55.231733209078584
-0.30719418843834856,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.34386670591801327,0.7190092851990401,0.31934152760155304,-0.631952321900509,-0.5987886901270888,1.1372974972819594,-0.5531319380852636,0.5649002423044791,-0.8318955539960039,2.419238442335122,1969.7842972144404,55.21570278555964
-0.3285568520494213,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,0.296446555603801,0.918499000100831,0.3199615859447921,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.3451681858559944,-0.010212082401140727,-0.4519474281876103,-1.5245494327538596,1969.7244502999697,55.2755497000303
-0.3017383993073447,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,0.5522860060779184,0.6655745401360607,0.21707959776272723,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.2602504080778302,-0.11547817754815128,-0.1775404484371033,-0.3214646876496365,1969.800327637959,55.19967236204093
-0.28673614796082264,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.8212431107132934,0.9078120510882346,0.21421779002470018,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.039309990149168444,1.247846127892403,-1.053531960717567,1.282850287538508,1969.7276563846735,55.27234361532646
-0.26056635909357617,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.3081349390920188,1.1179887150026206,0.1865536485571076,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.22170148171938933,0.020597506422374554,-0.8635578978133701,2.802531580345988,1969.6646033854993,55.33539661450072
-0.2566778821358106,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.48250596120286954,0.47677177424686656,0.09831457663461346,-0.631952321900509,-0.5987886901270888,1.1372974972819594,-1.3657433057211887,1.90383362325975,-1.0007613876886237,2.0740912406424212,1969.856968467726,55.14303153227411
-0.28429226298375987,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.838394358789771,0.9398728981260221,0.0015854750893060494,-0.631952321900509,-0.5987886901270888,1.1372974972819594,0.023890419605792013,0.7022596591426519,-1.0113155022944122,1.2062527516934325,1969.7180381305623,55.28196186943774
-0.23040056700462835,-0.4847665564429963,-0.4414132152826265,-0.2711630722733202,-0.14546165063679395,-0.27383244293906434,1.0075569085391303,-0.011483446914349951,-0.631952321900509,-0.5987886901270888,1.1372974972819594,-1.1927136962665887,0.9577224998042992,-0.9690990438712573,3.5390220145934643,1969.6977329274382,55.30226707256179
-0.4114011633570077,-0.4847665564429963,-0.7609914832416694,-0.2711630722733202,-0.48401201857455584,7.647720247907146e-17,-0.01482788033254493,-0.20203214547130352,-0.5167444601484006,-0.7657145270162926,0.31844329923894854,0.44385343733360166,-0.4107367371068402,-0.39917685515866674,-5219553569155519.0,1970.0044483640997,54.995551635900256
-0.4075126863992421,-0.4847665564429963,-0.7609914832416694,-0.2711630722733202,-0.48401201857455584,-0.6382964645642037,-0.2570653912847189,-0.19363750943975833,-0.5167444601484006,-0.7657145270162926,0.31844329923894854,0.23084308425581954,-0.18865095100400045,-0.2830815944949906,0.4434954761785564,1970.0771196173855,54.922880382614494
-0.4095346476667306,-0.4847665564429963,-0.7609914832416694,-0.2711630722733202,-0.48401201857455584,-0.6254330285068463,-0.9659663424535805,0.07169976467096376,-0.5167444601484006,-0.7657145270162926,0.31844329923894854,0.44385343733360166,-0.5275564280626692,-0.1775404484371033,0.28386804077322536,1970.2897899027362,54.710210097263825
-0.3984419110252659,-0.4847665564429963,-0.7609914832416694,-0.2711630722733202,-0.48401201857455584,-0.4596376304342332,-1.3685080885946928,0.030251249265208342,-0.5167444601484006,-0.7657145270162926,0.31844329923894854,0.405634930343948,-0.3529687580627488,0.212961791977079,-0.46332540652924287,1970.4105524265783,54.589447573421694
-0.4156718260572408,2.7463079262835834,-1.202244045882366,-0.2711630722733202,-1.1003473037945835,0.43937362290777665,-1.6677426609473782,0.7713640598228921,-0.7471601836526175,-0.9266787268737392,-0.09098379978255636,0.4298656840549675,-1.0988175541653495,0.8567627829301911,1.9499640812758197,1970.5003227982843,54.49967720171571
-0.4149752428691349,2.7463079262835834,-1.202244045882366,-0.2711630722733202,-1.1003473037945835,1.0525307416418344,-1.881481641199296,0.7713640598228921,-0.7471601836526175,-0.9266787268737392,-0.09098379978255636,0.42975554426537244,-1.3992110451946238,1.2894814817675286,1.2251247690457732,1970.5644444923598,54.435555507640174
-0.40400639518394404,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,0.6894959906897346,-2.34102044874092,0.9238984122597231,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.31730281908832203,-1.0320634450477328,0.41348996948706496,0.5996988743523105,1970.7023061346222,54.29769386537782
-0.4023631133677076,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.1694956838071625,-2.209214744252237,0.9238984122597231,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.2948343020108305,-0.907541356886025,0.27628647961181146,-1.6300502373036605,1970.6627644232756,54.337235576724424
-0.4002757013308669,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.10946631553949121,-2.212777060589769,0.9238984122597231,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.4169793286722889,-0.69829289945965,0.212961791977079,-1.9454550098587235,1970.6638331181769,54.33616688182315
-0.40456155795969956,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.31242275111113815,-1.0194010875165602,0.9238984122597231,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.3611384553473481,-0.4274252643862442,-0.15643221922552614,0.5007068744807208,1970.305820326255,54.69417967374511
-0.39886617226231696,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.8655505015775254,-1.240264700443542,0.6279397953521136,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.44385343733360166,-0.34269889512157703,-0.3569603967355116,0.4124085146793014,1970.372079410133,54.62792058986702
-0.39688628648941204,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.716906351581391,-1.258076282131202,0.6279397953521136,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.44385343733360166,0.16309185473113313,-0.2830815944949906,0.39486551328573644,1970.3774228846394,54.62257711536063
-0.39210487403548383,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.3681643073596884,0.6014528460604853,0.9088739216350821,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.3980352848618556,0.7600276381867431,-0.641921491091807,1.7435733944319154,1969.8195641461818,55.18043585381815
-0.38922971523893946,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-1.2700341020477783,0.9505598471386181,0.9950143345496902,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.44385343733360166,2.301790812230156,-0.8741120124191588,0.6882586940065291,1969.7148320458584,55.28516795414157
-0.39321519958699497,-0.4847665564429963,-0.621725724268692,-0.2711630722733202,-0.9267317304931669,-0.9798921554207065,-0.23569149325952696,1.0988502586444302,-0.7471601836526175,-1.0399498304771275,-0.27295139934767076,0.44385343733360166,0.42625709259865985,-0.346406282129723,0.3535147007896977,1970.0707074479778,54.92929255202216
-0.408530679615417,0.419934298720446,-0.8079020546851986,-0.2711630722733202,-1.0048587384788046,-0.46392544245335304,-0.8163490562772379,1.4456059629020162,-0.631952321900509,-0.9803334601595548,-0.773362298151732,0.42909470552779905,0.07323055399587995,-0.3147439383123568,0.6784364673942275,1970.2449047168832,54.755095283116816
-0.4138321919329477,0.419934298720446,-0.8079020546851986,-0.2711630722733202,-1.0048587384788046,-0.2466763001513086,-0.20006832988420747,1.4456059629020162,-0.631952321900509,-0.9803334601595548,-0.773362298151732,0.41158247898210754,-0.4428300587980021,-0.23031102146604682,0.9336568666093034,1970.0600204989653,54.93997950103471
-0.41263654662853105,0.419934298720446,-0.8079020546851986,-0.2711630722733202,-1.0048587384788046,0.31931488637243644,-1.692678875310102,1.4456059629020162,-0.631952321900509,-0.9803334601595548,-0.773362298151732,0.44385343733360166,-0.9755791988712881,0.24462413579444542,0.7660906090958921,1970.507803662593,54.492196337406995
-0.413079508085397,0.419934298720446,-0.8079020546851986,-0.2711630722733202,-1.0048587384788046,-0.41390096889696104,-1.681991926297506,1.4456059629020162,-0.631952321900509,-0.9803334601595548,-0.773362298151732,0.44385343733360166,-0.5712033455626494,0.07575830210182588,-0.18303485083332965,1970.5045975778892,54.49540242211083
-0.4173116015822618,2.7463079262835834,-1.0483187333332857,-0.2711630722733202,-1.2566013197658585,-0.5711207429313353,-0.7486650458641304,1.686474780852608,-0.7471601836526175,0.3669965090175905,1.182789397173238,0.44385343733360166,0.24653449112815382,-0.39917685515866674,0.6989360132672663,1970.2245995137591,54.77540048624087
-0.417368871005445,3.3925228228288997,-1.4558543227489456,-0.2711630722733202,-1.3173667704213534,1.3741166430757805,-1.6641803446098462,2.3432119599341346,-0.5167444601484006,-1.0816812896994286,-0.27295139934767076,0.43316987774283416,-1.0359146436506725,1.342252054796472,0.9768108563127627,1970.499254103383,54.50074589661699
-0.41649931078405106,3.177117857313794,-1.5262201799142394,-0.2711630722733202,-1.2566013197658585,0.13636824022334693,-1.1725806900304345,2.5774032264959974,-0.8623680454047259,-0.5630188679365451,-0.5459027986953399,0.44385343733360166,-0.9126762883566111,0.212961791977079,1.5616670833933581,1970.3517742070092,54.64822579299084
-0.41722745059309463,3.8233327538591104,-1.4411947691728428,-0.2711630722733202,-1.2479205411007874,0.7552424416495642,-1.0015895058289002,2.165875273767738,-0.5167444601484006,-0.9028321787467103,-1.5467245963034648,0.399797521495384,-1.146315670268269,0.9411956997765007,1.2462166423285037,1970.3004768517487,54.699523148251274
-0.4008495643264373,0.5922582711325303,-0.8826657779233232,-0.2711630722733202,-0.8833278371678129,-0.20379817996011698,-1.4041312519700124,1.9226216160354561,-0.17112087489207506,-0.7359063418575063,0.5459027986953401,0.3753464882051734,-0.7727494057831454,0.06520418749603732,-0.3199448960181965,1970.421239375591,54.578760624408915
-0.40683012837599736,0.5922582711325303,-0.8826657779233232,-0.2711630722733202,-0.8833278371678129,-0.515379186682785,-0.7629143112142582,1.501554304180441,-0.17112087489207506,-0.7359063418575063,0.5459027986953401,0.44385343733360166,-0.4697884490185778,-0.3252980529181454,0.6311819749879922,1970.2288742933642,54.77112570663576
-0.4014491401242533,0.5922582711325303,-0.8826657779233232,-0.2711630722733202,-0.8833278371678129,-0.7812235318681806,-0.08607420708318429,1.6414967025699527,-0.17112087489207506,-0.7359063418575063,0.5459027986953401,0.4241384149959995,0.034718567966485855,-0.4202850843702441,0.5379831344368166,1970.0258222621248,54.97417773787515
-0.3988322781139024,0.5922582711325303,-0.8826657779233232,-0.2711630722733202,-0.8833278371678129,-0.4596376304342332,0.8828758367255111,1.4474184411360997,-0.17112087489207506,-0.7359063418575063,0.5459027986953401,0.23657035331478748,0.20032010789288063,-0.7052461787265395,1.5343525682618122,1969.7351372489823,55.264862751017745
-0.406013162522833,0.5922582711325303,-0.8826657779233232,-0.2711630722733202,-0.8833278371678129,0.24070499935525078,-0.02907714568267288,1.6415443993655867,-0.17112087489207506,-0.7359063418575063,0.5459027986953401,0.44385343733360166,-0.7894379330625495,-0.0508910731676387,-0.21142507760102552,1970.0087231437049,54.991276856295144
-0.4041162589753567,0.5922582711325303,-0.8826657779233232,-0.2711630722733202,-0.8833278371678129,7.647720247907146e-17,-0.8982823320404731,2.0018459935831663,-0.17112087489207506,-0.7359063418575063,0.5459027986953401,0.4293149851069897,-0.43384392872447664,0.24462413579444542,3198654342271327.0,1970.2694846996121,54.73051530038788
-0.41662086221284805,0.26915082285987224,-1.4323990370271813,-0.2711630722733202,-1.2036485699089259,1.1668723954850158,-0.32474940169782623,2.594240195354722,-0.7471601836526175,-1.1412976600170013,0.04549189989127931,0.4035422743416329,-0.6199851945332151,1.088953304257543,0.93322398273456,1970.0974248205093,54.90257517949067
-0.4147122710279875,2.961712891798689,-1.140673920862734,-0.2711630722733202,-1.3607706637467076,0.0034460676306489538,-1.8102353144486567,1.3486860741741735,-0.631952321900509,-0.41993957917437047,-1.09180559739068,0.44385343733360166,-1.053886903797723,0.08631241670761444,25.0466403909085,1970.5430705943345,54.456929405665505
-0.41378310385593353,2.961712891798689,-1.140673920862734,-0.2711630722733202,-1.3607706637467076,-0.7154770809083509,-1.3364472415569053,1.3486860741741735,-0.631952321900509,-0.41993957917437047,-1.09180559739068,0.44385343733360166,-0.3388476965186376,-0.346406282129723,0.4841612559970959,1970.400934172467,54.59906582753297
-0.4121351469847434,0.053745857344766966,-0.7448659743079562,-0.2711630722733202,-1.265282098430929,-0.5854134496617324,-1.681991926297506,1.2945502111298326,-0.631952321900509,-0.37224648292031215,0.18196759956511288,0.43625379185150925,-0.6135665301949829,-0.07199930237921619,0.12298880803100667,1970.5045975778892,54.49540242211083
-0.40305969655581353,0.053745857344766966,-0.7448659743079562,-0.2711630722733202,-1.265282098430929,-0.9913263208050246,-1.133395210317583,1.2945502111298326,-0.631952321900509,-0.37224648292031215,0.18196759956511288,0.44385343733360166,0.027016170760607035,-0.5574885742454975,0.5623663596390528,1970.3400185630953,54.65998143690467
-0.4039222441947769,0.053745857344766966,-0.7448659743079562,-0.2711630722733202,-1.265282098430929,-0.5754085549504547,-1.268763231143798,1.2945502111298326,-0.631952321900509,-0.37224648292031215,0.18196759956511288,0.44385343733360166,-0.5249889623273765,-0.1880945630428922,0.32688871485250687,1970.3806289693432,54.619371030656794
-0.40858561151112327,-0.4847665564429963,-0.05000313480067962,-0.2711630722733202,-1.2305589837706459,0.18496344310669885,-2.209214744252237,0.7170851063916499,-0.631952321900509,-0.6107119641906035,0.31844329923894854,0.2987993344362705,-0.7907216659301961,0.16019121894813548,0.8660696203396627,1970.6627644232756,54.337235576724424
-0.4003458271551728,-0.4847665564429963,-0.05000313480067962,-0.2711630722733202,-1.2305589837706459,-0.466783983799432,-1.8209222634612527,0.7170851063916499,-0.631952321900509,-0.6107119641906035,0.31844329923894854,0.22401441730089552,-0.38506207975391055,-0.10366164619658223,0.2220762703827551,1970.5462766790383,54.45372332096167
-0.40819056936753306,-0.4847665564429963,-0.05000313480067962,-0.2711630722733202,-1.2305589837706459,-0.3181398338032964,-2.1664669482018537,0.7170851063916499,-0.631952321900509,-0.6107119641906035,0.31844329923894854,0.37787970336587123,-0.9447696100477728,0.012433614467093776,-0.03908223097514218,1970.6499400844605,54.35005991553953
-0.39606464558129384,-0.4847665564429963,-0.05000313480067962,-0.2711630722733202,-1.2305589837706459,-0.06087111265614012,-2.223464009602365,0.7170851063916499,-0.631952321900509,-0.6107119641906035,0.31844329923894854,0.22654763246159332,-0.6854555707831853,0.07575830210182588,-1.2445690376941727,1970.6670392028807,54.33296079711931
-0.40967256178786576,-0.4847665564429963,0.24611984743659845,-0.2711630722733202,-1.0222202958089461,-0.020851533811027008,-2.230588642277429,0.2230416972169499,-0.5167444601484006,-0.056279720237176346,0.09098379978255647,0.42204575899368446,-0.7830192687243172,0.14963710434234692,-7.176311618055343,1970.6691765926832,54.33082340731676
-0.40778383958655845,-0.4847665564429963,0.24611984743659845,-0.2711630722733202,-1.0222202958089461,-0.0022710150615105353,-0.8412852706399615,0.34280835105337293,-0.5167444601484006,-0.056279720237176346,0.09098379978255647,0.2932923449564932,-0.5057329693126792,-0.13532399001394865,59.58744717612736,1970.252385581192,54.7476144188081
-0.40703466203022315,-0.4847665564429963,0.24611984743659845,-0.2711630722733202,-1.0222202958089461,-0.012275909772788193,0.2095980489319691,0.1279819835188249,-0.5167444601484006,-0.056279720237176346,0.09098379978255647,0.1878885663135574,-0.11676191041579788,-0.2830815944949906,23.059927918539522,1969.9371205853204,55.06287941467963
-0.4087246943959968,-0.4847665564429963,0.24611984743659845,-0.2711630722733202,-1.0222202958089461,-0.21094453332531532,-0.8127867399397058,0.14624985624656256,-0.5167444601484006,-0.056279720237176346,0.09098379978255647,0.33437448647563084,-0.33499649791569835,-0.19864867764868077,0.9417104796090067,1970.243836021982,54.756163978018094
-0.4123022801993393,-0.4847665564429963,0.24611984743659845,-0.2711630722733202,-1.0222202958089461,-0.07945163140565659,-0.5313637492746804,0.5867774607201612,-0.5167444601484006,-0.056279720237176346,0.09098379978255647,0.32820665825828016,-0.06926379431287835,-0.15643221922552614,1.9688987684447836,1970.1594091247823,54.840590875217686
-0.40909869879229527,-0.4847665564429963,0.24611984743659845,-0.2711630722733202,-1.0222202958089461,-0.5911305323538922,-1.1405198429926469,0.34280835105337293,-0.5167444601484006,-0.056279720237176346,0.09098379978255647,0.4346016950075759,-0.4851932434303356,-0.25141925067762433,0.42531934474179234,1970.3421559528979,54.65784404710212
-0.4140939950103566,0.5922582711325303,-0.9222465725788009,-0.2711630722733202,-1.1177088611247252,0.6280373517490258,-1.250951649456138,0.7711732726403568,-0.631952321900509,-0.7537912529527782,0.22745949945639213,0.44385343733360166,-0.9742954660036417,0.5612475739681071,0.893653175890072,1970.3752854948368,54.62471450516318
-0.4136860964656435,0.5922582711325303,-0.9222465725788009,-0.2711630722733202,-1.1177088611247252,0.47367611906073026,0.0635430790931584,0.7711732726403568,-0.631952321900509,-0.7537912529527782,0.22745949945639213,0.4298656840549675,-0.7265350225478725,0.12852887513076944,0.27134337147001214,1969.980937076272,55.019062923727915
-0.41462461374760506,0.5922582711325303,-0.9222465725788009,-0.2711630722733202,-1.1177088611247252,0.020597315707125762,-1.2972617618440534,0.7711732726403568,-0.631952321900509,-0.7537912529527782,0.22745949945639213,0.44385343733360166,-0.7907216659301961,0.22351590658286793,10.851700763393227,1970.3891785285532,54.6108214714468
-0.4147508402313557,0.5922582711325303,-0.9222465725788009,-0.2711630722733202,-1.1177088611247252,-0.17235422515324186,-0.780725892901918,0.7711732726403568,-0.631952321900509,-0.7537912529527782,0.22745949945639213,0.3749059290467912,-0.6893067693861247,0.022987729072881977,-0.13337490886831094,1970.2342177678706,54.76578223212937
-0.41298834451379923,-0.4847665564429963,-0.9764869208103817,-0.2711630722733202,-0.9180509518280962,0.14494386426158576,-0.7344157805140025,0.47483308136767766,-0.7471601836526175,-0.9564869120325256,5.561978362114287e-17,0.44385343733360166,-0.4184391343127192,0.12852887513076944,0.886749334202988,1970.2203247341542,54.77967526584575
-0.41219826022661876,-0.4847665564429963,-0.9764869208103817,-0.2711630722733202,-0.9180509518280962,0.4893980964641682,-0.44586815717391304,0.3118531306870495,-0.7471601836526175,-0.9564869120325256,5.561978362114287e-17,0.3931891341196516,-0.8151125904154789,0.41348996948706496,0.8448949280237731,1970.133760447152,54.8662395528479
